134.25 32 286.795	20.7492	-5.97217	-9.88009
134.5 32 287.045	19.7492	-5.35217	-9.21009
134.75 32 287.355	20.7492	-5.17217	-8.32009
135 32 287.615	23.7492	-5.54217	-7.42009
110 32.25 277.435	651.749	-3.07217	-1.98009
110.25 32.25 277.305	644.749	-3.24217	-1.89009
110.5 32.25 275.935	769.749	-3.40217	-1.35009
110.75 32.25 274.725	819.749	-3.52217	-0.770087
111 32.25 274.295	742.749	-3.50217	-0.390087
111.25 32.25 274.785	568.749	-3.31217	-0.340087
111.5 32.25 276.155	346.749	-3.04217	-0.700087
111.75 32.25 277.665	173.749	-2.88217	-1.38009
112 32.25 278.575	110.749	-2.93217	-2.06009
112.25 32.25 278.945	115.749	-3.23217	-2.51009
112.5 32.25 279.125	123.749	-3.72217	-2.62009
112.75 32.25 278.845	156.749	-4.16217	-2.48009
113 32.25 278.015	230.749	-4.29217	-2.28009
113.25 32.25 277.185	294.749	-4.09217	-2.13009
113.5 32.25 276.935	293.749	-3.83217	-2.10009
113.75 32.25 277.315	229.749	-3.76217	-2.14009
114 32.25 277.875	149.749	-3.85217	-2.09009
114.25 32.25 278.245	95.7492	-3.95217	-1.89009
114.5 32.25 278.345	69.7492	-4.03217	-1.61009
114.75 32.25 278.275	60.7492	-4.19217	-1.42009
115 32.25 278.115	59.7492	-4.46217	-1.34009
115.25 32.25 277.885	64.7492	-4.65217	-1.27009
115.5 32.25 277.705	66.7492	-4.63217	-1.21009
115.75 32.25 277.635	61.7492	-4.39217	-1.24009
116 32.25 277.655	53.7492	-4.04217	-1.43009
116.25 32.25 277.775	48.7492	-3.71217	-1.72009
116.5 32.25 277.975	47.7492	-3.53217	-1.99009
116.75 32.25 278.175	49.7492	-3.54217	-2.22009
117 32.25 278.305	56.7492	-3.70217	-2.33009
117.25 32.25 278.345	68.7492	-3.88217	-2.32009
117.5 32.25 278.365	77.7492	-3.93217	-2.22009
117.75 32.25 278.395	82.7492	-3.81217	-2.08009
118 32.25 278.445	83.7492	-3.55217	-1.93009
118.25 32.25 278.645	70.7492	-3.27217	-1.76009
118.5 32.25 278.945	47.7492	-3.12217	-1.58009
118.75 32.25 279.165	37.7492	-3.09217	-1.41009
119 32.25 279.225	47.7492	-3.09217	-1.28009
119.25 32.25 279.325	52.7492	-3.09217	-1.24009
119.5 32.25 279.615	38.7492	-3.15217	-1.27009
119.75 32.25 279.895	28.7492	-3.28217	-1.35009
120 32.25 280.095	28.7492	-3.46217	-1.46009
120.25 32.25 280.255	30.7492	-3.62217	-1.59009
120.5 32.25 280.405	27.7492	-3.70217	-1.72009
120.75 32.25 280.475	27.7492	-3.66217	-1.92009
121 32.25 280.455	27.7492	-3.54217	-2.30009
121.25 32.25 280.355	25.7492	-3.39217	-2.88009
121.5 32.25 280.215	22.7492	-3.19217	-3.53009
121.75 32.25 280.145	22.7492	-2.93217	-4.05009
122 32.25 280.235	21.7492	-2.66217	-4.40009
122.25 32.25 280.505	21.7492	-2.41217	-4.65009
122.5 32.25 280.835	21.7492	-2.21217	-4.94009
122.75 32.25 281.115	21.7492	-1.98217	-5.40009
123 32.25 281.315	21.7492	-1.64217	-6.07009
123.25 32.25 281.485	21.7492	-1.15217	-6.76009
123.5 32.25 281.735	21.7492	-0.652173	-7.21009
123.75 32.25 282.135	21.7492	-0.402173	-7.01009
124 32.25 282.695	22.7492	-0.812173	-5.69009
124.25 32.25 283.335	22.7492	-1.87217	-3.49009
124.5 32.25 283.915	21.7492	-3.28217	-1.02009
124.75 32.25 284.325	21.7492	-4.56217	0.909913
125 32.25 284.555	23.7492	-5.42217	1.71991
125.25 32.25 284.755	23.7492	-6.10217	1.49991
125.5 32.25 285.005	22.7492	-6.99217	0.769913
125.75 32.25 285.275	19.7492	-8.16217	-0.180087
126 32.25 285.455	18.7492	-9.42217	-1.26009
126.25 32.25 285.515	19.7492	-10.3422	-2.53009
126.5 32.25 285.505	19.7492	-10.7722	-3.93009
126.75 32.25 285.465	19.7492	-10.7322	-5.38009
127 32.25 285.425	19.7492	-10.3022	-6.80009
127.25 32.25 285.395	18.7492	-9.58217	-8.09009
127.5 32.25 285.345	20.7492	-8.66217	-9.21009
127.75 32.25 285.295	24.7492	-7.68217	-10.0501
128 32.25 285.355	23.7492	-6.77217	-10.5001
128.25 32.25 285.505	21.7492	-6.06217	-10.4901
128.5 32.25 285.675	23.7492	-5.61217	-9.97009
128.75 32.25 285.915	21.7492	-5.32217	-9.11009
129 32.25 286.125	19.7492	-5.17217	-8.06009
129.25 32.25 286.265	27.7492	-5.00217	-7.10009
129.5 32.25 286.595	27.7492	-4.52217	-6.27009
129.75 32.25 287.315	13.7492	-3.47217	-5.32009
130 32.25 288.255	17.7492	-2.15217	-4.00009
130.25 32.25 288.995	68.7492	-1.20217	-2.31009
130.5 32.25 288.695	224.749	-1.11217	-0.380087
130.75 32.25 286.645	503.749	-1.72217	1.40991
131 32.25 284.685	672.749	-2.54217	2.27991
131.25 32.25 284.595	536.749	-3.57217	1.45991
131.5 32.25 285.935	210.749	-4.43217	-1.25009
131.75 32.25 286.655	12.7492	-4.22217	-4.89009
132 32.25 286.395	6.74919	-3.06217	-7.35009
132.25 32.25 286.325	27.7492	-2.51217	-7.47009
132.5 32.25 286.665	22.7492	-3.63217	-5.85009
132.75 32.25 286.915	21.7492	-6.05217	-4.28009
133 32.25 286.895	26.7492	-8.25217	-4.44009
133.25 32.25 286.795	26.7492	-9.22217	-5.99009
133.5 32.25 286.645	26.7492	-9.00217	-7.90009
133.75 32.25 286.505	25.7492	-8.13217	-9.33009
134 32.25 286.475	24.7492	-7.17217	-9.96009
134.25 32.25 286.515	27.7492	-6.33217	-9.95009
134.5 32.25 286.715	25.7492	-5.61217	-9.45009
134.75 32.25 287.045	21.7492	-5.18217	-8.50009
135 32.25 287.355	22.7492	-5.26217	-7.33009
110 32.5 274.875	803.749	-3.43217	-1.29009
110.25 32.5 274.865	763.749	-3.54217	-1.21009
110.5 32.5 275.055	694.749	-3.75217	-0.780087
110.75 32.5 275.155	610.749	-3.92217	-0.280087
111 32.5 275.245	517.749	-3.93217	0.109913
111.25 32.5 275.775	391.749	-3.79217	0.269913
111.5 32.5 276.915	243.749	-3.68217	0.0399133
111.75 32.5 277.975	152.749	-3.83217	-0.620087
112 32.5 278.555	134.749	-4.21217	-1.53009
112.25 32.5 278.895	129.749	-4.67217	-2.40009
112.5 32.5 279.145	108.749	-5.07217	-3.00009
112.75 32.5 278.765	132.749	-5.15217	-3.15009
113 32.5 277.825	208.749	-4.85217	-2.99009
113.25 32.5 277.015	270.749	-4.31217	-2.72009
113.5 32.5 276.945	259.749	-3.87217	-2.54009
113.75 32.5 277.585	185.749	-3.72217	-2.43009
114 32.5 278.295	115.749	-3.77217	-2.19009
114.25 32.5 278.665	85.7492	-3.88217	-1.78009
114.5 32.5 278.765	77.7492	-4.05217	-1.36009
114.75 32.5 278.735	70.7492	-4.33217	-1.11009
115 32.5 278.545	68.7492	-4.62217	-1.07009
115.25 32.5 278.315	68.7492	-4.76217	-1.11009
115.5 32.5 278.175	59.7492	-4.74217	-1.19009
115.75 32.5 278.115	47.7492	-4.61217	-1.34009
116 32.5 278.045	45.7492	-4.43217	-1.57009
116.25 32.5 278.045	47.7492	-4.30217	-1.84009
116.5 32.5 278.185	43.7492	-4.28217	-2.08009
116.75 32.5 278.365	40.7492	-4.36217	-2.21009
117 32.5 278.445	52.7492	-4.47217	-2.22009
117.25 32.5 278.435	74.7492	-4.53217	-2.14009
117.5 32.5 278.465	87.7492	-4.49217	-2.05009
117.75 32.5 278.555	88.7492	-4.35217	-1.98009
118 32.5 278.625	88.7492	-4.13217	-1.94009
118.25 32.5 278.745	84.7492	-3.89217	-1.90009
118.5 32.5 279.005	66.7492	-3.74217	-1.83009
118.75 32.5 279.305	45.7492	-3.73217	-1.76009
119 32.5 279.485	37.7492	-3.79217	-1.73009
119.25 32.5 279.615	35.7492	-3.86217	-1.78009
119.5 32.5 279.785	28.7492	-3.97217	-1.90009
119.75 32.5 279.915	26.7492	-4.12217	-2.04009
120 32.5 279.965	33.7492	-4.30217	-2.21009
120.25 32.5 279.995	37.7492	-4.42217	-2.40009
120.5 32.5 280.025	34.7492	-4.42217	-2.62009
120.75 32.5 279.965	29.7492	-4.26217	-3.00009
121 32.5 279.815	25.7492	-4.03217	-3.59009
121.25 32.5 279.645	22.7492	-3.80217	-4.29009
121.5 32.5 279.565	20.7492	-3.57217	-4.83009
121.75 32.5 279.705	21.7492	-3.34217	-5.00009
122 32.5 280.025	22.7492	-3.16217	-4.99009
122.25 32.5 280.435	21.7492	-3.06217	-4.99009
122.5 32.5 280.815	21.7492	-3.01217	-5.14009
122.75 32.5 281.085	22.7492	-2.88217	-5.49009
123 32.5 281.285	21.7492	-2.57217	-6.03009
123.25 32.5 281.455	21.7492	-2.14217	-6.66009
123.5 32.5 281.685	22.7492	-1.79217	-7.18009
123.75 32.5 282.055	22.7492	-1.81217	-7.31009
124 32.5 282.605	21.7492	-2.43217	-6.58009
124.25 32.5 283.235	21.7492	-3.41217	-5.09009
124.5 32.5 283.815	21.7492	-4.41217	-3.15009
124.75 32.5 284.265	23.7492	-5.08217	-1.30009
125 32.5 284.575	23.7492	-5.41217	-0.0500867
125.25 32.5 284.845	21.7492	-5.81217	0.449913
125.5 32.5 285.095	19.7492	-6.67217	0.389913
125.75 32.5 285.275	22.7492	-7.99217	-0.130087
126 32.5 285.355	27.7492	-9.47217	-1.04009
126.25 32.5 285.365	29.7492	-10.5822	-2.32009
126.5 32.5 285.335	29.7492	-11.1722	-3.76009
126.75 32.5 285.295	30.7492	-11.2622	-5.24009
127 32.5 285.265	29.7492	-10.9322	-6.69009
127.25 32.5 285.275	24.7492	-10.2722	-8.05009
127.5 32.5 285.255	19.7492	-9.38217	-9.27009
127.75 32.5 285.185	20.7492	-8.41217	-10.2701
128 32.5 285.165	22.7492	-7.51217	-10.9101
128.25 32.5 285.255	23.7492	-6.84217	-11.1401
128.5 32.5 285.495	21.7492	-6.41217	-10.8501
128.75 32.5 285.765	22.7492	-6.08217	-10.1001
129 32.5 285.995	27.7492	-5.83217	-9.05009
129.25 32.5 286.305	25.7492	-5.65217	-7.93009
129.5 32.5 286.755	11.7492	-5.21217	-6.80009
129.75 32.5 287.185	20.7492	-4.16217	-5.69009
130 32.5 287.805	36.7492	-2.77217	-4.78009
130.25 32.5 288.895	28.7492	-1.73217	-3.87009
130.5 32.5 289.445	100.749	-1.51217	-2.43009
130.75 32.5 287.585	423.749	-1.98217	-0.440087
131 32.5 284.895	742.749	-2.65217	0.969913
131.25 32.5 283.925	726.749	-3.38217	0.869913
131.5 32.5 284.915	403.749	-3.84217	-1.00009
131.75 32.5 285.855	116.749	-3.21217	-4.12009
132 32.5 285.975	27.7492	-1.54217	-6.73009
132.25 32.5 286.075	16.7492	-0.352173	-7.04009
132.5 32.5 286.395	20.7492	-1.01217	-4.99009
132.75 32.5 286.695	27.7492	-3.53217	-2.45009
133 32.5 286.905	21.7492	-6.45217	-1.96009
133.25 32.5 286.945	13.7492	-8.18217	-3.57009
133.5 32.5 286.775	17.7492	-8.48217	-6.12009
133.75 32.5 286.625	16.7492	-7.91217	-8.42009
134 32.5 286.565	8.74919	-7.22217	-9.84009
134.25 32.5 286.465	15.7492	-6.55217	-10.4601
134.5 32.5 286.465	25.7492	-5.78217	-10.3901
134.75 32.5 286.715	23.7492	-5.04217	-9.54009
135 32.5 287.095	18.7492	-4.74217	-8.01009
110 32.75 274.715	739.749	-3.83217	-0.380087
110.25 32.75 274.885	663.749	-4.09217	-0.360087
110.5 32.75 275.465	544.749	-4.40217	-0.0300867
110.75 32.75 275.945	435.749	-4.48217	0.459913
111 32.75 276.045	377.749	-4.28217	0.969913
111.25 32.75 276.195	339.749	-3.97217	1.30991
111.5 32.75 276.915	275.749	-3.95217	1.15991
111.75 32.75 277.855	210.749	-4.41217	0.369913
112 32.75 278.515	170.749	-5.13217	-0.880087
112.25 32.75 278.855	143.749	-5.78217	-2.24009
112.5 32.75 278.905	121.749	-6.10217	-3.34009
112.75 32.75 278.525	122.749	-5.88217	-3.85009
113 32.75 277.855	154.749	-5.27217	-3.85009
113.25 32.75 277.155	201.749	-4.48217	-3.55009
113.5 32.75 276.845	227.749	-3.84217	-3.20009
113.75 32.75 277.285	197.749	-3.53217	-2.90009
114 32.75 278.135	137.749	-3.51217	-2.51009
114.25 32.75 278.795	96.7492	-3.68217	-2.03009
114.5 32.75 279.125	77.7492	-4.01217	-1.58009
114.75 32.75 279.235	63.7492	-4.44217	-1.31009
115 32.75 279.095	55.7492	-4.78217	-1.23009
115.25 32.75 278.805	56.7492	-4.93217	-1.27009
115.5 32.75 278.575	51.7492	-4.93217	-1.38009
115.75 32.75 278.425	41.7492	-4.88217	-1.56009
116 32.75 278.275	40.7492	-4.84217	-1.76009
116.25 32.75 278.165	48.7492	-4.84217	-1.98009
116.5 32.75 278.185	49.7492	-4.91217	-2.14009
116.75 32.75 278.325	47.7492	-4.98217	-2.18009
117 32.75 278.475	52.7492	-5.04217	-2.12009
117.25 32.75 278.565	65.7492	-5.04217	-2.04009
117.5 32.75 278.665	72.7492	-4.99217	-2.01009
117.75 32.75 278.805	69.7492	-4.89217	-2.02009
118 32.75 278.875	70.7492	-4.71217	-2.07009
118.25 32.75 278.905	75.7492	-4.51217	-2.12009
118.5 32.75 279.075	69.7492	-4.37217	-2.11009
118.75 32.75 279.365	51.7492	-4.35217	-2.08009
119 32.75 279.605	36.7492	-4.42217	-2.08009
119.25 32.75 279.735	30.7492	-4.53217	-2.16009
119.5 32.75 279.795	28.7492	-4.66217	-2.30009
119.75 32.75 279.815	30.7492	-4.82217	-2.48009
120 32.75 279.795	36.7492	-4.97217	-2.69009
120.25 32.75 279.755	38.7492	-5.06217	-2.95009
120.5 32.75 279.675	33.7492	-5.01217	-3.34009
120.75 32.75 279.485	27.7492	-4.78217	-3.97009
121 32.75 279.225	24.7492	-4.45217	-4.74009
121.25 32.75 279.075	22.7492	-4.12217	-5.38009
121.5 32.75 279.165	21.7492	-3.83217	-5.65009
121.75 32.75 279.515	21.7492	-3.67217	-5.57009
122 32.75 279.965	21.7492	-3.64217	-5.43009
122.25 32.75 280.405	21.7492	-3.71217	-5.42009
122.5 32.75 280.765	21.7492	-3.78217	-5.55009
122.75 32.75 281.025	22.7492	-3.70217	-5.80009
123 32.75 281.215	21.7492	-3.42217	-6.15009
123.25 32.75 281.385	21.7492	-3.04217	-6.59009
123.5 32.75 281.605	21.7492	-2.81217	-7.04009
123.75 32.75 281.915	22.7492	-3.00217	-7.31009
124 32.75 282.405	22.7492	-3.70217	-7.10009
124.25 32.75 282.975	21.7492	-4.56217	-6.32009
124.5 32.75 283.525	22.7492	-5.21217	-5.07009
124.75 32.75 284.015	23.7492	-5.46217	-3.60009
125 32.75 284.425	21.7492	-5.45217	-2.22009
125.25 32.75 284.755	19.7492	-5.67217	-1.18009
125.5 32.75 284.975	24.7492	-6.50217	-0.600087
125.75 32.75 285.115	28.7492	-7.90217	-0.600087
126 32.75 285.265	23.7492	-9.52217	-1.21009
126.25 32.75 285.365	12.7492	-10.7722	-2.35009
126.5 32.75 285.385	6.74919	-11.5022	-3.72009
126.75 32.75 285.335	9.74919	-11.7322	-5.13009
127 32.75 285.235	18.7492	-11.5422	-6.53009
127.25 32.75 285.115	28.7492	-10.9322	-7.88009
127.5 32.75 285.055	26.7492	-10.0622	-9.14009
127.75 32.75 285.015	20.7492	-9.10217	-10.2201
128 32.75 284.965	21.7492	-8.26217	-11.0301
128.25 32.75 284.995	24.7492	-7.69217	-11.5201
128.5 32.75 285.215	22.7492	-7.36217	-11.5401
128.75 32.75 285.475	24.7492	-7.05217	-11.0801
129 32.75 285.725	32.7492	-6.70217	-10.1901
129.25 32.75 286.155	18.7492	-6.28217	-8.87009
129.5 32.75 286.645	5.74919	-5.49217	-7.09009
129.75 32.75 286.625	64.7492	-4.19217	-5.32009
130 32.75 286.705	125.749	-2.86217	-4.39009
130.25 32.75 287.895	71.7492	-2.14217	-4.13009
130.5 32.75 289.305	15.7492	-2.17217	-3.42009
130.75 32.75 288.105	266.749	-2.60217	-1.76009
131 32.75 285.175	639.749	-3.02217	-0.350087
131.25 32.75 283.345	749.749	-3.35217	-0.0900867
131.5 32.75 283.605	514.749	-3.33217	-1.27009
131.75 32.75 284.555	216.749	-2.28217	-3.89009
132 32.75 285.135	69.7492	-0.262173	-6.52009
132.25 32.75 285.555	38.7492	1.33783	-6.90009
132.5 32.75 285.955	64.7492	1.10783	-4.40009
132.75 32.75 286.415	83.7492	-1.19217	-0.940087
133 32.75 287.025	48.7492	-4.33217	0.299913
133.25 32.75 287.305	17.7492	-6.57217	-1.10009
133.5 32.75 287.025	32.7492	-7.38217	-4.06009
133.75 32.75 286.615	52.7492	-7.21217	-7.20009
134 32.75 286.475	35.7492	-6.82217	-9.63009
134.25 32.75 286.375	17.7492	-6.36217	-11.1701
134.5 32.75 286.255	19.7492	-5.54217	-11.8101
134.75 32.75 286.335	23.7492	-4.43217	-11.2501
135 32.75 286.735	19.7492	-3.63217	-9.39009
110 33 275.405	659.749	-4.22217	0.399913
110.25 33 275.155	628.749	-4.45217	0.559913
110.5 33 274.725	633.749	-4.57217	1.03991
110.75 33 274.855	575.749	-4.37217	1.66991
111 33 275.455	478.749	-3.92217	2.25991
111.25 33 276.355	374.749	-3.53217	2.57991
111.5 33 277.385	285.749	-3.62217	2.29991
111.75 33 278.155	236.749	-4.25217	1.29991
112 33 278.515	212.749	-5.13217	-0.200087
112.25 33 278.625	183.749	-5.93217	-1.87009
112.5 33 278.535	150.749	-6.35217	-3.34009
112.75 33 278.055	143.749	-6.11217	-4.23009
113 33 277.355	165.749	-5.37217	-4.49009
113.25 33 276.725	200.749	-4.45217	-4.25009
113.5 33 276.555	217.749	-3.70217	-3.81009
113.75 33 277.155	181.749	-3.40217	-3.42009
114 33 278.195	116.749	-3.46217	-3.05009
114.25 33 279.005	73.7492	-3.77217	-2.61009
114.5 33 279.395	60.7492	-4.24217	-2.18009
114.75 33 279.475	56.7492	-4.75217	-1.84009
115 33 279.305	58.7492	-5.11217	-1.65009
115.25 33 279.005	63.7492	-5.26217	-1.54009
115.5 33 278.725	62.7492	-5.28217	-1.53009
115.75 33 278.545	52.7492	-5.28217	-1.59009
116 33 278.375	46.7492	-5.30217	-1.73009
116.25 33 278.225	48.7492	-5.36217	-1.88009
116.5 33 278.165	50.7492	-5.41217	-2.01009
116.75 33 278.215	51.7492	-5.44217	-2.06009
117 33 278.375	50.7492	-5.44217	-2.06009
117.25 33 278.565	50.7492	-5.43217	-2.07009
117.5 33 278.735	47.7492	-5.37217	-2.11009
117.75 33 278.865	43.7492	-5.28217	-2.19009
118 33 278.905	44.7492	-5.13217	-2.30009
118.25 33 278.925	50.7492	-4.96217	-2.40009
118.5 33 279.055	49.7492	-4.82217	-2.42009
118.75 33 279.305	39.7492	-4.77217	-2.38009
119 33 279.535	30.7492	-4.80217	-2.34009
119.25 33 279.635	27.7492	-4.90217	-2.39009
119.5 33 279.645	27.7492	-5.04217	-2.55009
119.75 33 279.615	28.7492	-5.19217	-2.77009
120 33 279.565	30.7492	-5.33217	-3.04009
120.25 33 279.495	31.7492	-5.41217	-3.39009
120.5 33 279.335	27.7492	-5.34217	-3.96009
120.75 33 279.055	24.7492	-5.09217	-4.78009
121 33 278.805	21.7492	-4.72217	-5.61009
121.25 33 278.785	20.7492	-4.36217	-6.10009
121.5 33 279.065	21.7492	-4.09217	-6.14009
121.75 33 279.515	21.7492	-4.07217	-5.95009
122 33 279.965	21.7492	-4.22217	-5.86009
122.25 33 280.355	22.7492	-4.43217	-5.93009
122.5 33 280.675	22.7492	-4.55217	-6.08009
122.75 33 280.935	21.7492	-4.49217	-6.26009
123 33 281.115	22.7492	-4.21217	-6.43009
123.25 33 281.285	22.7492	-3.85217	-6.64009
123.5 33 281.485	21.7492	-3.67217	-6.88009
123.75 33 281.735	21.7492	-3.85217	-7.09009
124 33 282.115	22.7492	-4.48217	-7.08009
124.25 33 282.605	21.7492	-5.17217	-6.77009
124.5 33 283.115	22.7492	-5.61217	-6.12009
124.75 33 283.625	22.7492	-5.68217	-5.17009
125 33 284.115	19.7492	-5.57217	-4.00009
125.25 33 284.475	22.7492	-5.78217	-2.84009
125.5 33 284.715	28.7492	-6.62217	-1.96009
125.75 33 284.985	19.7492	-8.03217	-1.61009
126 33 285.235	2.74919	-9.58217	-1.90009
126.25 33 285.195	5.74919	-10.6722	-2.77009
126.5 33 285.045	17.7492	-11.3422	-3.89009
126.75 33 285.075	12.7492	-11.7522	-5.11009
127 33 285.175	1.74919	-11.8622	-6.38009
127.25 33 285.085	12.7492	-11.4622	-7.65009
127.5 33 284.895	27.7492	-10.6222	-8.86009
127.75 33 284.835	24.7492	-9.69217	-9.95009
128 33 284.805	19.7492	-8.94217	-10.8501
128.25 33 284.795	22.7492	-8.52217	-11.5201
128.5 33 284.935	22.7492	-8.37217	-11.8601
128.75 33 285.135	24.7492	-8.17217	-11.7901
129 33 285.345	30.7492	-7.78217	-11.1901
129.25 33 285.745	17.7492	-7.01217	-9.77009
129.5 33 286.115	18.7492	-5.61217	-7.33009
129.75 33 285.825	107.749	-3.88217	-4.81009
130 33 285.565	195.749	-2.61217	-3.58009
130.25 33 286.505	144.749	-2.31217	-3.58009
130.5 33 287.865	56.7492	-2.72217	-3.39009
130.75 33 286.895	246.749	-3.15217	-2.15009
131 33 284.225	577.749	-3.35217	-0.960087
131.25 33 282.465	692.749	-3.33217	-0.690087
131.5 33 282.675	490.749	-2.94217	-1.78009
131.75 33 283.775	200.749	-1.70217	-4.51009
132 33 284.625	51.7492	0.247827	-7.37009
132.25 33 285.135	54.7492	1.79783	-7.69009
132.5 33 285.395	153.749	1.87783	-4.72009
132.75 33 285.775	235.749	0.237827	-0.670087
133 33 286.775	173.749	-2.36217	1.18991
133.25 33 287.775	54.7492	-4.54217	0.309913
133.5 33 287.925	3.74919	-5.70217	-2.40009
133.75 33 287.305	31.7492	-5.97217	-5.84009
134 33 286.665	50.7492	-5.90217	-9.03009
134.25 33 286.305	29.7492	-5.61217	-11.5201
134.5 33 285.995	18.7492	-4.72217	-13.0801
134.75 33 285.835	32.7492	-3.16217	-13.0901
135 33 286.145	37.7492	-1.77217	-11.0701
110 33.25 274.045	874.749	-4.27217	1.37991
110.25 33.25 273.525	874.749	-4.24217	1.76991
110.5 33.25 273.235	866.749	-3.99217	2.37991
110.75 33.25 274.005	741.749	-3.54217	3.00991
111 33.25 275.395	563.749	-3.02217	3.44991
111.25 33.25 276.695	426.749	-2.69217	3.49991
111.5 33.25 277.385	381.749	-2.81217	2.94991
111.75 33.25 277.325	413.749	-3.38217	1.84991
112 33.25 277.045	432.749	-4.20217	0.389913
112.25 33.25 277.145	364.749	-5.06217	-1.21009
112.5 33.25 277.495	245.749	-5.71217	-2.72009
112.75 33.25 277.265	192.749	-5.75217	-3.88009
113 33.25 276.565	209.749	-5.22217	-4.51009
113.25 33.25 276.125	223.749	-4.43217	-4.57009
113.5 33.25 276.445	190.749	-3.81217	-4.30009
113.75 33.25 277.355	126.749	-3.64217	-3.97009
114 33.25 278.275	80.7492	-3.84217	-3.61009
114.25 33.25 278.905	65.7492	-4.23217	-3.18009
114.5 33.25 279.235	64.7492	-4.72217	-2.73009
114.75 33.25 279.375	63.7492	-5.19217	-2.34009
115 33.25 279.285	65.7492	-5.50217	-2.04009
115.25 33.25 279.105	67.7492	-5.63217	-1.78009
115.5 33.25 278.925	63.7492	-5.66217	-1.59009
115.75 33.25 278.745	56.7492	-5.68217	-1.48009
116 33.25 278.525	53.7492	-5.73217	-1.49009
116.25 33.25 278.325	50.7492	-5.77217	-1.58009
116.5 33.25 278.195	48.7492	-5.78217	-1.72009
116.75 33.25 278.135	48.7492	-5.76217	-1.86009
117 33.25 278.175	49.7492	-5.71217	-1.95009
117.25 33.25 278.295	46.7492	-5.64217	-2.04009
117.5 33.25 278.405	43.7492	-5.55217	-2.12009
117.75 33.25 278.515	41.7492	-5.43217	-2.21009
118 33.25 278.605	37.7492	-5.29217	-2.33009
118.25 33.25 278.725	33.7492	-5.15217	-2.47009
118.5 33.25 278.895	29.7492	-5.05217	-2.55009
118.75 33.25 279.115	25.7492	-5.00217	-2.52009
119 33.25 279.305	26.7492	-5.02217	-2.47009
119.25 33.25 279.375	30.7492	-5.10217	-2.51009
119.5 33.25 279.365	30.7492	-5.24217	-2.70009
119.75 33.25 279.305	28.7492	-5.39217	-2.97009
120 33.25 279.215	28.7492	-5.53217	-3.33009
120.25 33.25 279.075	28.7492	-5.59217	-3.81009
120.5 33.25 278.865	26.7492	-5.50217	-4.54009
120.75 33.25 278.595	23.7492	-5.25217	-5.44009
121 33.25 278.485	21.7492	-4.92217	-6.20009
121.25 33.25 278.665	20.7492	-4.64217	-6.55009
121.5 33.25 279.075	22.7492	-4.51217	-6.49009
121.75 33.25 279.535	22.7492	-4.64217	-6.34009
122 33.25 279.945	20.7492	-4.91217	-6.34009
122.25 33.25 280.275	21.7492	-5.18217	-6.46009
122.5 33.25 280.545	21.7492	-5.31217	-6.60009
122.75 33.25 280.785	20.7492	-5.23217	-6.70009
123 33.25 280.985	22.7492	-4.96217	-6.74009
123.25 33.25 281.135	22.7492	-4.62217	-6.76009
123.5 33.25 281.305	21.7492	-4.39217	-6.77009
123.75 33.25 281.495	21.7492	-4.44217	-6.76009
124 33.25 281.785	22.7492	-4.85217	-6.66009
124.25 33.25 282.185	21.7492	-5.35217	-6.45009
124.5 33.25 282.645	22.7492	-5.69217	-6.07009
124.75 33.25 283.165	22.7492	-5.78217	-5.51009
125 33.25 283.695	19.7492	-5.80217	-4.72009
125.25 33.25 284.095	24.7492	-6.15217	-3.83009
125.5 33.25 284.415	25.7492	-7.08217	-3.08009
125.75 33.25 284.755	9.74919	-8.43217	-2.71009
126 33.25 284.785	16.7492	-9.67217	-2.83009
126.25 33.25 284.085	93.7492	-10.2722	-3.41009
126.5 33.25 283.485	156.749	-10.6422	-4.26009
126.75 33.25 283.755	125.749	-11.1522	-5.28009
127 33.25 284.545	41.7492	-11.6522	-6.41009
127.25 33.25 284.905	6.74919	-11.6022	-7.54009
127.5 33.25 284.765	21.7492	-10.9122	-8.59009
127.75 33.25 284.655	26.7492	-10.0322	-9.57009
128 33.25 284.635	19.7492	-9.37217	-10.4201
128.25 33.25 284.625	20.7492	-9.13217	-11.1201
128.5 33.25 284.705	20.7492	-9.23217	-11.6301
128.75 33.25 284.825	22.7492	-9.26217	-11.9001
129 33.25 284.935	28.7492	-8.99217	-11.7201
129.25 33.25 285.175	24.7492	-8.12217	-10.6301
129.5 33.25 285.365	36.7492	-6.44217	-8.27009
129.75 33.25 285.065	117.749	-4.44217	-5.62009
130 33.25 284.775	201.749	-3.09217	-4.08009
130.25 33.25 285.265	192.749	-2.78217	-3.70009
130.5 33.25 285.945	164.749	-3.11217	-3.29009
130.75 33.25 284.985	320.749	-3.42217	-2.05009
131 33.25 283.125	534.749	-3.49217	-0.930087
131.25 33.25 282.205	558.749	-3.35217	-0.760087
131.5 33.25 282.715	351.749	-2.90217	-2.13009
131.75 33.25 283.675	114.749	-1.90217	-5.32009
132 33.25 284.405	6.74919	-0.522173	-8.47009
132.25 33.25 284.935	41.7492	0.577827	-8.81009
132.5 33.25 284.995	212.749	0.897827	-5.86009
132.75 33.25 284.775	421.749	0.337827	-1.96009
133 33.25 285.565	416.749	-0.942173	-0.0900867
133.25 33.25 287.465	187.749	-2.37217	-0.420087
133.5 33.25 288.925	-35.2508	-3.44217	-2.24009
133.75 33.25 288.675	-63.2508	-3.96217	-4.84009
